xy	0.0625	0.1875	0.3125	0.4375	0.5625	0.6875	0.8125	0.9375	1.0625	1.1875	1.3125	1.4375	1.5625	1.6875	1.8125	1.9375	2.0625	2.1875	2.3125	2.4375
1.187500000000000000e+00	1.537631308353575310e-01	2.006480842915696616e-01	2.490745469471997708e-01	2.932485704731732090e-01	3.266134434102711537e-01	3.434081902667371344e-01	3.403173715154630963e-01	3.175576315350481238e-01	2.789039064915169730e-01	2.306070102950758260e-01	1.796499850999237757e-01	1.320430296659702019e-01	9.174036539738876506e-02	6.039290493686561706e-02	3.777343286140487366e-02	2.251619442453337352e-02	1.283362415751872383e-02	7.018744146892569660e-03	3.696381865681688979e-03	1.881338887311042327e-03
1.312500000000000000e+00	9.009284424750794995e-02	1.186630928749305425e-01	1.488022613494122404e-01	1.771152752554725762e-01	1.995775880222099563e-01	2.124390343463823660e-01	2.132584637924767046e-01	2.016758661799454011e-01	1.795804784533300280e-01	1.505787423431719230e-01	1.189778124986618363e-01	8.869725427905772452e-02	6.249829477251113430e-02	4.171727134645644708e-02	2.644874026169406755e-02	1.597465501510916819e-02	9.221533399336474118e-03	5.105132291796130733e-03	2.720059805737124956e-03	1.399821715308305955e-03
1.437500000000000000e+00	4.857926988675485142e-02	6.452688411683225878e-02	8.167124299380708330e-02	9.819939171425375035e-02	1.118661037772641503e-01	1.204679061195524925e-01	1.224273625893239764e-01	1.172757066747445176e-01	1.058273451477676624e-01	8.995829554001162631e-02	7.207502272801771803e-02	5.449038009338502686e-02	3.893731926838138457e-02	2.635418678472280576e-02	1.693856494185023639e-02	1.036819191093552896e-02	6.063217099987324062e-03	3.398892693183494691e-03	1.832828925037451257e-03	9.541105233474807875e-04
1.562500000000000000e+00	2.425301043565999959e-02	3.245935910840437588e-02	4.143151199228747861e-02	5.028095900222643438e-02	5.786080137375398946e-02	6.299222652051801596e-02	6.476424576137554401e-02	6.280343498405371871e-02	5.740214470668140306e-02	4.944429598394271819e-02	4.015540065209365767e-02	3.077868465966522235e-02	2.229982155198303659e-02	1.530287851546145890e-02	9.970657984207636354e-03	6.185387279971351314e-03	3.664714472393658818e-03	2.080531961105427062e-03	1.135697721561616195e-03	5.981791054923619230e-04
1.687500000000000000e+00	1.128356984980130942e-02	1.520305746000842444e-02	1.955293647243159030e-02	2.393053533539727870e-02	2.779525242052043044e-02	3.056789960932872197e-02	3.177161930357695618e-02	3.116847953279363800e-02	2.883723600784001209e-02	2.515683385328894642e-02	2.069998117626589001e-02	1.607985456273762145e-02	1.180881646105539501e-02	8.214212787252183831e-03	5.424632909955047488e-03	3.410267530723328812e-03	2.047005570815118441e-03	1.176956079519322386e-03	6.503981378529811487e-04	3.466432944886718866e-04
1.812500000000000000e+00	4.924873453445436332e-03	6.674612034378346430e-03	8.642340458509726805e-03	1.065798385082337117e-02	1.248453821555840955e-02	1.385840452944612708e-02	1.455063921380390403e-02	1.443035367819820065e-02	1.350588532712700823e-02	1.192563029505497481e-02	9.936916308362632802e-03	7.819321850967415194e-03	5.818277776803893082e-03	4.101080012012792674e-03	2.744351167541724760e-03	1.747999707636731844e-03	1.062822973517364537e-03	6.188157752845881458e-04	3.461631944451518464e-04	1.866824931804070482e-04
1.937500000000000000e+00	2.030126621910643362e-03	2.765368722168468942e-03	3.601877363297882953e-03	4.472175749348158286e-03	5.278853368170384822e-03	5.909849418266542066e-03	6.263282845628818062e-03	6.274706519725097714e-03	5.936706217743983362e-03	5.302501962068366208e-03	4.471501895042724085e-03	3.562442338343527973e-03	2.684550734522075498e-03	1.916645581697338976e-03	1.299170509831709067e-03	8.381454539476599448e-04	5.160790511814496119e-04	3.042160950677537477e-04	1.722359804622684691e-04	9.397228409380481049e-05
2.062500000000000000e+00	7.955829618469768220e-04	1.088399217618125654e-03	1.424948996004547601e-03	1.779887703086245002e-03	2.115386374573386546e-03	2.386582377937448204e-03	2.551048927237506599e-03	2.579752082491333035e-03	2.465603912355159976e-03	2.226086680157164915e-03	1.898650781368316177e-03	1.530620180098352361e-03	1.167517675821127653e-03	8.439099262241650740e-04	5.791889904964963578e-04	3.783218598472231384e-04	2.358248045820969486e-04	1.406988579769960089e-04	8.060044811417514166e-05	4.447953343551299809e-05
2.187500000000000000e+00	2.982784465884585077e-04	4.095420402163672271e-04	5.385608422754516351e-04	6.762542059917825985e-04	8.086358107548377626e-04	9.186588918523202248e-04	9.896427871798688103e-04	1.009430504488163880e-03	9.738610367281447418e-04	8.881709154206149370e-04	7.656771238631629797e-04	6.242114066608431874e-04	4.816775172527485165e-04	3.523124039364156448e-04	2.447075418693977003e-04	1.617666428215558416e-04	1.020413634965922496e-04	6.159622684415551807e-05	3.569106348421506467e-05	1.991552911887272781e-05
2.312500000000000000e+00	1.076229340442759729e-04	1.482141003415795829e-04	1.956470863453764518e-04	2.467962506353313097e-04	2.967028968408100373e-04	3.391731573619986622e-04	3.679641478668687357e-04	3.782858697098529237e-04	3.681283611975443232e-04	3.389015332034400730e-04	2.951054206482888126e-04	2.431378121893183362e-04	1.896923666846368772e-04	1.403210297476454823e-04	9.858643970251199800e-05	6.592570293150845466e-05	4.206400228739053500e-05	2.567949621925117099e-05	1.504464326853131387e-05	8.485234527402456777e-06
2.437500000000000000e+00	3.757414792810721252e-05	5.187466976195589594e-05	6.869874121143089473e-05	8.700608257766019116e-05	1.050996245889247472e-04	1.208123630081922801e-04	1.319032226101238573e-04	1.365778080633310685e-04	1.339709311557569582e-04	1.244105353709040588e-04	1.093510210715625759e-04	9.099311479513163994e-05	7.173241702297337432e-05	5.363437327091414588e-05	3.809624368103022463e-05	2.575726873348888608e-05	1.661578718800399960e-05	1.025421289177260276e-05	6.071614868302571776e-06	3.459870812056451045e-06
